Commune;Population standardisée par la consommation de soins de médecine générale par tranche d'âge;APL aux médecins généralistes
57515;301,4189087;1,0855326
57516;323,7368388;3,462412491
57517;156,2254907;2,706987292
57518;36,34731827;2,611281206
57519;2673,155032;5,830217617
57520;129,3959489;2,160621612
57521;59,84369279;4,553391615
57524;372,0384006;1,463021532
57525;335,9409088;1,857407842
57526;90,77759168;3,437759824
57527;3068,184532;2,16211227
57528;439,8270731;3,063217595
57529;729,8148789;2,478380859
57530;219,6784889;3,726080974
57531;879,3873422;4,333616894
57532;1918,330807;3,576348084
57533;1530,070062;4,45346044
57534;234,6313745;1,761004422
57535;6385,722282;1,566606393
57536;292,1760151;3,296917715
57537;54,67593765;3,000759864
57538;4712,268492;4,12422614
57539;616,5394557;2,93514114
57540;944,7039039;1,505184142
57541;1527,11775;5,087226743
57542;617,1663562;4,076556984
57543;2111,457452;3,817097816
57544;828,305607;1,981538336
57545;668,6379984;2,340653475
57546;463,3397817;2,900860028
57547;732,5909387;3,0434097
57548;2572,343972;4,160255707
57549;206,4508748;3,053677825
57550;674,6228292;4,420169403
57551;644,8779344;3,424348669
57552;612,6327728;2,350441751
57553;111,2262546;2,729115315
57554;3159,636586;3,419492623
57555;907,073758;2,102012701
57556;85,68976873;3,804917782
57557;183,6360738;3,624908342
57558;610,857657;2,885554589
57559;771,1118787;4,771609349
57560;901,8741927;1,758670507
57561;253,7947135;3,622258776
57562;556,6552972;2,307941078
57563;993,4558445;1,489271791
57564;2434,519447;4,416522511
57565;169,5023084;2,94710978
57566;1444,852288;3,709140314
57567;303,0336804;2,385321436
57568;451,9753483;1,984788273
57569;1094,830238;2,823986357
57570;2050,938512;3,900373178
57571;140,5288567;1,774998837
57572;468,9551247;1,267264675
57573;1393,271241;1,26034911
57574;760,1557749;2,040910478
57575;381,1664084;4,129724054
57576;497,6390622;1,449797305
57577;122,8628779;0,637602268
57578;181,6725125;3,375305386
57579;328,3649958;3,002852923
57580;2121,324935;6,062363405
57581;136,2932884;3,512060022
57582;623,4388909;2,426514045
57583;178,9078379;2,263951945
57584;248,6156134;2,17691008
57586;1169,635044;1,933119476
57587;2336,77843;3,83728761
57588;260,0589051;0
57589;10033,4094;3,08877008
57590;367,6770013;3,245322252
57591;969,1094869;3,716885183
57592;114,416924;0,753661829
57593;51,51702662;3,238875359
57594;793,1675801;4,585262431
57595;2742,709846;4,031887984
57596;2135,263279;4,168126727
57597;375,9302631;3,779160803
57598;1304,050098;1,332592876
57599;1388,411988;3,86964599
57600;2327,665805;2,983712366
57601;1289,501016;2,244826617
57602;667,9019877;2,134908417
57603;281,5105;3,718846672
57604;15814,88232;4,696950056
57605;743,8087988;3,656487203
57606;209,5084835;3,514168482
57607;284,352776;3,283686216
57609;204,492876;4,454155604
57610;227,1413448;0,751075561
57611;443,8681302;2,62146434
57612;585,0540013;4,5479169
57613;958,9745702;2,485967759
57614;3547,058115;4,92217906
57615;284,0684531;2,662983464
57616;683,4869063;2,946171992
57617;526,5561929;4,037465828
57618;4218,663015;4,271076528
57619;101,3776436;3,753848579
57620;1783,344117;2,718925582
57621;808,1274675;1,375589925
57622;589,4992641;4,483878675
57623;183,7558031;4,004644169
57624;508,3218789;2,206216262
57625;292,428602;4,983430241
57626;4615,39634;3,721787047
57627;771,8370814;4,563472763
57628;12008,3073;4,529139565
57629;21130,94541;4,062028442
57630;1329,69719;3,431060781
57631;1457,740292;2,617842723
57633;343,9154235;2,40761149
57634;325,8115862;3,291551702
57635;305,0792133;3,882564425
57636;2658,176659;2,170938882
57637;583,7631301;2,349354784
57638;475,5541584;1,273330829
57639;313,691373;0,753661829
57640;2768,132266;4,296394092
57641;187,3427344;4,094925233
57642;1883,459391;3,851289185
57643;1017,140785;5,654000015
57644;4354,119827;3,614139433
57645;466,0581694;4,231951341
57647;468,6158889;2,248410049
57648;1691,08408;2,292667066
57649;712,5425077;3,386610553
57650;471,4874021;3,568567313
57651;33,87808246;4,542363809
57652;695,5642141;2,351259526
57653;1053,01927;5,243040059
57654;354,9992539;3,718977299
57655;19,02463192;1,659962858
57656;1121,232702;2,158559842
57657;3316,065076;2,090139717
57658;12101,31409;3,560179375
57659;192,3736701;0,93219951
57660;98,02560834;3,410582324
57661;7621,625095;7,584894349
57662;70,30524953;3,810250803
57663;1080,030723;3,05188487
57664;6976,956887;5,153081746
57665;792,7469792;3,969766761
57666;1296,009663;3,35061198
57667;2517,143031;2,774371674
57668;146,8247503;3,456469173
57669;153,1650638;2,945018834
57670;40715,94472;4,556122325
57671;42,04454202;3,112528814
57672;164,5966047;3,90344999
57673;116,5701164;1,106647325
57674;95,59423802;3,863633825
57675;1063,85764;4,81365308
57676;2146,08798;3,827063925
57677;515,8140781;3,619693098
57678;1303,121303;3,910313808
57679;361,8204878;2,307590721
57680;14,73956474;0,271362887
57681;6769,844769;5,836062352
57682;517,6746514;3,113608336
57683;133,0175213;2,844647716
57684;256,7105638;3,927272282
57685;213,9436056;3,160363809
57686;296,7392845;2,310403854
57687;3220,408625;3,236886771
57689;95,47477787;3,107032992
57690;80,20141281;2,945380194
57691;932,1201092;2,84976166
57692;405,8147895;3,216415581
57693;524,8256095;5,759851848
57694;979,6207406;3,632394223
57695;329,4120659;2,139985482
57696;316,9247555;4,754182427
57697;546,1784066;2,330513917
57698;823,0006458;3,852807359
57700;202,8623633;3,804917782
57701;229,0641345;2,434430055
57702;657,0516411;2,320192194
57703;212,3253508;3,01077491
57704;584,24224;3,723734084
57705;604,0359244;2,949077979
57706;1895,237257;2,142235665
57707;294,4466241;2,467247018
57708;446,8333446;2,307598616
57709;1360,731111;4,601772775
57711;244,8216982;4,215257181
57712;415,7525218;2,157366858
57713;349,7231663;2,732428097
57714;1666,003065;1,865020402
57715;208,8451358;3,135186457
57716;216,9572242;3,796826298
57717;65,33104153;2,610925594
57718;498,5034056;2,081046355
57719;364,2339701;2,746484431
57720;299,3406895;3,075676641
57721;2945,090757;4,086743546
57723;357,9317777;2,29118322
57724;371,8828919;3,059588673
57725;120,947416;3,353602243
57726;243,6406748;3,596629478
57727;525,1165485;3,733275483
57728;2140,78059;2,623613829
57730;817,6126717;2,030556082
57731;1897,359365;2,439319361
57732;449,5649788;2,548019849
57733;551,2924038;1,811390407
57734;30,97501052;3,537868986
57736;402,7574963;0,753661829
57737;471,6746336;2,854243325
57738;803,3580108;1,842691129
57739;521,392226;0,753661829
57740;1697,052733;2,782486066
57741;231,492068;5,509231183
57742;1019,635532;2,940575736
57743;1546,411541;4,402068723
57745;256,3414537;2,082802213
57746;806,6258479;1,298735912
57747;164,0864444;2,425269941
57748;732,0984233;2,761709171
57749;13736,39174;4,151010803
57750;3146,561844;4,276542579
57751;68,75635162;3,582599721
57752;120,4658707;3,141251052
57753;87,01444324;2,984834999
57754;297,8115953;3,107805939
57755;16331,31257;4,167395062
57756;61,14829662;3,719736413
57757;868,9397604;2,306077555
57759;273,1490796;3,266049514
57760;672,7999038;1,222593921
57761;45,58351389;3,894445396
57762;1133,231094;1,683614062
57763;1117,297671;4,712310575
57764;1047,331337;3,815387993
57765;197,6305223;1,503242604
57767;936,7538184;2,699874852
58001;689,2682662;1,47519879
58002;428,5876654;2,640023386
58003;247,2014871;2,399672611
58004;273,5508688;1,867357182
58005;339,6729773;3,257561783
58006;180,5037355;4,134957864
58007;149,6375649;1,120848175
58008;824,6419579;1,328140358
58009;292,7795737;3,533328735
58010;610,6805317;3,328170668
58011;104,8453349;1,004969806
58012;74,07353559;1,217494057
58013;150,5956838;2,886370855
58014;160,8985021;3,218682149
58015;267,7032908;1,503242604
58016;52,86049348;1,363460212
58017;89,3651164;4,4277215
58018;265,2828888;1,144729745
58019;214,291846;1,216844718
58020;199,0868175;1,51688526
58021;309,9430625;2,878273259
58023;177,9457626;1,276250591
58024;178,5842714;1,898185727
58025;126,3312832;1,248359138
58026;115,9971023;2,017360285
58027;86,71376106;2,67175355
58028;318,5241533;2,755543979
58029;308,5563866;3,994042106
58030;393,258184;3,404416333
58031;328,7241703;2,940902079
58032;192,5850962;0
58033;335,1073169;3,911861452
58034;513,1880136;2,525828282
58035;689,068493;4,095987948
58036;176,0013134;2,942272051
58037;275,68075;3,218682149
58038;158,7247756;2,651977585
58039;202,8882416;1,000161042
58040;143,9735661;0,940861481
58041;64,28866312;1,000161042
58042;867,4367463;3,594853304
58043;178,9280078;1,248359138
58044;1966,463194;4,685702407
58045;691,7717262;4,897380391
58046;106,2626573;0,859131234
58047;98,60627236;1,490337941
58048;61,6809087;2,3430856
58049;1555,488018;4,009201286
58050;52,42890418;0,727669317
58051;367,7899734;1,600644599
58052;46,6999009;0,767785419
58053;863,2054143;3,716317901
58054;313,718882;1,317258813
58055;1212,558988;2,458556361
58056;354,0306534;1,618615297
58057;5564,051411;1,831938415
58058;640,9218864;4,688340059
58059;129,8790557;0,859131234
58060;2173,489474;2,382779746
58061;619,1127804;1,687167909
58062;595,6880483;1,47933858
58063;973,6572355;3,335635223
58064;98,67843073;2,382779746
58065;1484,838446;2,462877065
58066;247,5041956;1,31890006
58067;167,4112097;3,818737962
58068;68,97961545;1,363460212
58069;153,4531575;0,864558884
58070;597,0291258;2,044179511
58071;125,7703177;3,533328735
58072;370,1998681;3,112690279
58073;232,5591238;3,818737962
58074;82,71049032;0,92315136
58075;404,6223036;1,872979426
58076;67,01181617;3,4837349
58077;4112,947815;4,166350464
58078;191,9369487;3,093121425
58079;379,1650638;0,931244561
58080;344,8806898;1,687167909
58081;1727,219342;4,827555395
58082;103,1257702;1,077083134
58083;838,1141129;3,488375415
58084;11072,41297;3,063630557
58085;750,787324;2,919078686
58086;3911,026574;4,655412103
58087;227,979324;0,91476155
58088;236,8935814;2,215245486
58089;458,3284129;2,127068975
58090;139,0469293;2,486958701
58092;531,306925;3,64505978
58093;6068,142006;2,025341843
58094;504,3301472;3,239099072
58095;98,2055933;2,900758257
58096;129,4969251;4,114325559
58097;175,5636316;3,539967263
58098;195,5749626;1,382565116
58099;1807,7603;0,963363568
58101;522,0581121;3,894872028
58102;1474,400877;1,899531384
58103;323,7665299;0,906141056
58104;396,4169937;3,701980013
58105;173,3611727;1,023964983
58106;96,99418638;1,12783512
58107;879,7533912;1,944803525
58108;250,7370383;2,513030181
58109;135,2591661;1,124778606
58110;658,2432541;2,43008884
58111;109,6515973;2,418358635
58112;117,1017336;5,15853023
58113;237,9928285;0,760342347
58114;148,169538;2,787985473
58115;4415,026737;3,876983451
58116;729,5483;4,91768898
58117;87,23774601;3,4837349
58118;287,3215648;1,884345877
58119;3729,812648;2,898646107
58120;460,7950596;0,699379187
58121;161,7351354;3,59960069
58122;755,7490041;1,510324198
58123;114,6107353;1,591141567
58124;437,3268777;2,624932494
58125;221,2207978;1,120720592
58126;106,4521919;0,254621999
58127;200,4076362;2,775559631
58128;122,4446721;2,392278291
58129;2613,736058;1,598211625
58130;259,797386;2,611415562
58131;80,13951837;3,105508126
58132;3635,401302;1,119642512
58133;104,6901612;5,291477429
58134;76,79843841;3,107534505
58135;67,13286329;1,436835072
58136;359,0790315;3,136594208
58137;140,9160253;5,319257785
58138;269,2718242;1,80773211
58139;73,68528012;0,664070179
58140;272,354418;2,548411191
58141;154,0809467;2,410322614
58142;701,3963149;2,621508867
58143;1529,658485;2,94826777
58144;1037,242409;3,305608796
58145;312,59097;1,501841549
58146;624,9914349;0,435790897
58147;2385,850575;5,631849899
58148;122,8440772;1,580663073
58149;3725,28883;2,279274822
58150;1475,664931;2,382630144
58151;81,35249182;4,134957864
58152;132,2322067;3,30344762
58153;600,7401709;2,946718275
58154;174,4483685;1,173856599
58155;337,5804475;1,852840763
58156;307,6501856;1,57541394
58157;218,585547;4,312830526
58158;3741,357315;2,796403233
58159;155,0950319;2,876764337
58160;127,2768758;0,81471612
58161;207,9334777;1,561307007
58162;713,4124293;1,815964406
58163;179,7811876;2,350479921
58164;276,6350035;0,942172938
58165;510,4484503;3,367312278
58166;20,71859547;2,808617778
58168;131,0093054;4,608418123
58169;317,4676016;3,22011463
58170;135,4315751;5,492699083
58171;195,5614377;5,226253865
58172;132,423786;1,201910508
58173;188,111187;2,302420835
58174;614,1150343;3,096851806
58175;347,7629379;0,940644682
58176;165,3471488;3,083647332
58177;299,3699589;1,25651509
58178;591,6731376;4,919850204
58179;156,8925065;1,898185727
58180;1691,742798;3,918970022
58181;105,2259659;2,513030181
58182;125,5708289;1,201910508
58183;617,1215345;2,180696153
58184;91,71562164;1,142707987
58185;578,650163;3,39810366
58186;134,4503345;0,859131234
58187;527,6399308;1,071040922
58188;118,9715343;2,010977824
58189;128,2756754;1,984184407
58190;252,799559;1,932697129
58191;1486,842002;3,304329941
58192;34499,29264;3,714223718
58193;335,4942754;2,396903018
58194;377,6296473;1,210520886
58195;173,2963708;2,894120528
58196;327,8519353;4,218361264
58197;173,0771804;2,199393202
58198;169,3942469;3,490763088
58199;160,6071665;1,361848295
58200;29,29867929;2,417941428
58201;74,26722919;0,572626573
58202;536,2695564;2,222762137
58203;724,0000366;3,910325767
58204;43,65763491;1,124663908
58205;946,5062204;2,311845149
58206;342,3517914;3,818737962
58207;177,4961895;0,574324695
58208;338,6675247;4,297821443
58209;150,206191;3,045824754
58210;331,2230772;1,299345788
58211;471,8590125;1,384102115
58212;2453,097024;3,832074326
58213;1787,537855;2,376983429
58214;185,5344275;2,38435021
58215;195,0400932;3,990343463
58216;2097,984383;1,360298483
58217;235,7449349;2,603477966
58218;708,5379957;1,881006225
58219;170,9989301;4,176702496
58220;178,7837358;3,674504398
58221;635,9657681;4,207053879
58222;99,01811035;4,065132868
58223;389,1076747;1,657808326
58224;162,6018093;1,261248361
58225;1444,025647;3,814005397
58226;555,040949;2,479645224
58227;343,2753061;0,56391756
58228;73,32268504;2,400027964
58229;406,3538841;0,877178508
58230;1361,557153;2,968359197
58231;176,8782031;2,375672041
58232;176,4599729;1,096188038
58233;300,9197723;2,649028176
58234;143,3499578;0,727798561
58235;35,87282324;2,787985473
58236;2170,244904;4,138896599
58237;183,2101525;2,994167657
58238;84,61142365;2,339593225
58239;353,0587943;2,367607155
58240;132,484672;3,132272682
58241;110,7005099;4,191780828
58242;233,6246728;2,382779746
58243;192,0218192;4,979080139
58244;862,4594188;2,603477966
58245;479,6852746;3,028415674
58246;220,5628672;2,32173295
58247;367,6210012;1,820390443
58248;2004,857054;2,108206032
58249;493,052067;2,358623346
58250;151,5660952;1,576112045
58251;92,09748635;2,001990674
58252;606,6875669;2,865534176
58253;310,863234;1,12783512
58254;378,9860373;1,336439294
58255;71,61316686;2,539451964
58256;552,7293933;0,930884024
58257;163,0429174;1,874101604
58258;1318,919337;1,683225583
58259;1188,137186;3,112091906
58260;240,3215977;2,415188657
58261;196,5423431;3,305968239
58262;2205,630877;2,144687447
58263;109,6449651;0,824572235
58264;183,6017443;2,196708658
58265;840,8266846;3,013653996
58266;228,3379857;1,523530469
58267;405,3099539;2,573779585
58268;367,8222461;3,081151669
58269;252,4559981;2,808617778
58270;129,8253819;2,513030181
58271;1519,672733;2,830230728
58272;131,7725149;4,023636736
58273;316,1302061;4,462168925
58274;277,0746478;3,272226096
58275;203,1930876;3,615698882
58276;1530,686745;4,608952124
58277;194,8434444;1,137254735
58278;649,6264378;1,356261056
58279;648,2619089;0,596465888
58280;381,2649146;3,990343463
58281;92,92411291;1,000161042
58282;48,26664917;1,580663073
58283;195,4138459;3,113553265
58284;655,1105371;3,656187702
58285;218,3756575;5,152060173
58286;113,1260673;2,435245392
58287;208,2654582;2,470526625
58288;49,90729526;5,583708749
58289;183,5532035;3,195719882
58290;210,1199124;2,516050257
58291;442,7887163;2,218703513
58292;123,6548804;2,040130408
58293;1008,80855;2,693420695
58294;157,0042091;1,838508881
58295;245,9795492;2,719788778
58296;390,9136869;2,634454848
58297;244,244716;3,216803375
58298;1793,329935;2,079428256
58299;349,5621062;4,464714216
58300;1044,432948;1,48925691
58301;10274,14074;4,203414798
58302;1358,384167;2,279243215
58303;137,8033536;2,762605588
58304;302,816275;4,874818806
58305;187,7728876;0,933373655
58306;64,00021052;3,197667918
58307;497,8705079;1,099696601
58308;49,04475556;2,861068366
58309;270,5089819;3,148935035
58310;293,7612769;3,435996892
58311;92,25073686;1,885799026
58312;452,2545651;3,471699018
58313;4362,791404;5,742102804
59001;357,6618821;3,929082548
59002;1169,688258;4,556120196
59003;3355,853244;3,752443459
59004;207,8947142;3,410296427
59005;864,5518134;3,889433108
59006;9713,995983;3,944995737
59007;58798,40763;5,178114694
59008;267,921518;4,12757621
59009;9988,979537;3,744699851
59010;3169,060941;3,875403651
59011;1408,474694;4,301396095
59012;12731,11081;4,269595884
59013;3194,092985;3,310497022
59014;2264,34745;5,277858482
59015;24115,11051;4,096435843
59016;1703,609428;2,872638834
59017;1015,764383;3,705223511
59018;1820,695632;3,70842062
59019;2222,70384;3,762224697
59021;539,1463233;3,677734196
59022;4493,169107;3,674671236
59023;1657,897761;4,746567205
59024;1158,604201;3,590226769
59025;1692,563325;6,197932274
59026;7164,298853;4,926529213
59027;1456,974046;5,86967133
59028;353,2148689;3,552331644
59029;7046,669783;6,723645015
59031;8860,820536;3,221845891
59032;2616,573726;8,174064177
59033;2577,237928;3,999790503
59034;4536,681778;4,329621908
59035;3638,317011;3,372716358
59036;1434,962442;3,439709697
59037;771,054256;4,417033588
59038;2269,333843;3,195345671
59039;1644,86015;3,604906469
59041;14801,22326;4,512349335
59042;4607,538492;4,928703848
59043;163,4898283;0,723144095
59044;742,720702;3,005667342
59045;340,0930472;3,553033605
59046;500,6649094;3,625628767
59047;406,9506348;3,824637447
59048;362,3593043;4,507595557
59049;6313,375671;5,205292607
59050;5077,507685;3,317143295
59051;3404,736203;3,662901761
59052;957,428771;3,576174527
59053;545,8887218;3,684230365
59054;838,7865981;6,657265845
59055;552,019195;4,126227497
59056;1008,337515;5,287526703
59057;451,6740527;4,796541853
59058;215,4319877;3,474906876
59059;255,4800482;4,66146419
59060;165,4737175;1,768282425
59061;2046,185887;4,044255025
59062;1297,107332;4,111704933
59063;819,9039406;2,716821155
59064;136,5118022;3,357610548
59065;3872,197512;3,883310704
59066;3259,027641;3,204263425
59067;718,538687;3,439782612
59068;366,5429948;2,478681914
59069;2203,343515;4,554874692
59070;260,5563444;2,400654686
59071;542,2250381;3,073779208
59072;2181,199071;4,00413117
59073;726,5491111;4,70210622
59074;313,9094721;2,480798259
59075;233,9231539;1,874159816
59076;622,6777175;4,25026759
59077;6475,813291;4,295646261
59078;2740,089474;3,979558302
59079;542,2724845;4,731097774
59080;1746,21408;4,235049903
59081;231,8518901;3,71054069
59082;2033,954936;4,944757304
59083;305,8277107;3,628937892
59084;2154,319072;2,451883596
59085;746,0009416;4,840133958
59086;1613,423108;7,594438996
59087;1503,646138;2,838884701
59088;10305,1849;7,23980324
59089;559,9136659;5,307697575
59090;4076,738143;4,571007349
59091;334,300987;4,277894216
59092;7087,742727;3,634970521
59093;1633,924235;2,822451578
59094;366,1316392;2,715730737
59096;4665,655363;4,38915652
59097;1714,079312;4,095203277
59098;316,4380707;4,773168525
59099;401,8295146;1,038047044
59100;418,4116181;4,566265175
59101;511,3279707;3,639608588
59102;3172,388293;3,610541642
59103;1521,139451;2,8666376
59104;793,3349645;4,757188915
59105;4685,631494;1,321528654
59106;766,6475242;4,314923903
59107;736,8069432;4,880098785
59108;1332,86745;3,588484952
59109;377,7622328;3,014766418
59110;11064,03259;4,449826316
59111;1276,694423;4,721933854
59112;1676,818928;5,072701472
59113;677,6006822;2,709029485
59114;407,6977381;3,881850833
59115;1025,558907;3,503380849
59116;2417,861962;3,666068723
59117;569,8041573;2,723411111
59118;1924,748433;4,593084007
59119;595,0891809;4,34510455
59120;32861,98831;3,612708591
59121;1625,589834;5,893745542
59122;2320,938645;4,152208923
59123;404,4339295;4,212761742
59124;1544,651128;4,333534044
59125;150,0229321;3,32595249
59126;2397,458192;9,543436333
59127;2110,589762;3,937363618
59128;1127,55596;3,445939402
59129;7752,271997;5,080888996
59130;1045,083246;4,791336725
59131;993,2069735;4,687958045
59132;1234,777554;4,566506034
59133;2320,14259;3,444495234
59134;6957,67308;4,347665526
59135;848,2265531;3,394667115
59136;665,219162;4,433783808
59137;14254,53575;3,51394333
59138;456,3984378;3,087742001
59139;571,3149599;4,515856678
59140;678,8333733;4,29508677
59141;8483,28957;7,175759061
59142;833,8308773;4,130186151
59143;745,6431887;5,163209691
59144;3018,815357;4,166945828
59145;50,97349328;3,388610109
59146;343,6503695;2,086584177
59147;1086,323691;3,860775257
59148;518,5044347;3,451071099
59149;1617,38326;4,039303549
59150;12020,64057;3,043430214
59151;9667,996733;4,248850281
59152;21303,71969;4,705816881
59153;2890,808944;4,089347342
59155;2313,269975;1,965196125
59156;2873,90946;5,434367567
59157;609,0723847;3,796353544
59158;4384,687595;3,504168095
59159;725,9234928;4,672834856
59160;647,8264706;3,970687277
59161;20633,99484;6,738135478
59162;256,0064346;4,331877116
59163;6488,721727;6,374143489
59164;1201,451508;7,091676916
59165;203,378419;3,204526177
59166;4954,147541;3,926995434
59167;200,8004222;3,433279193
59168;5408,017977;4,913481815
59169;39,07300348;3,377708099
59170;19136,44971;4,081158887
59171;1658,600498;4,66193327
59172;338,4495556;4,228370523
59173;314,2955552;3,704041413
59174;310,3752155;2,354109517
59175;886,7801338;4,713714282
59176;38752,79451;4,096615598
59177;10148,06802;6,002944079
59178;1418,707988;4,87131226
59179;577,1802617;4,892576948
59180;237,4195763;2,912139443
59181;87652,32807;4,458971306
59182;641,7454628;5,137085561
59183;1946,922312;3,699087238
59184;89,31990723;2,921640244
59185;295,2650687;4,424587545
59186;129,3060424;5,045486114
59187;1146,194652;4,265624161
59188;1003,089287;3,477735847
59189;614,7437716;4,219258968
59190;868,1564566;3,961415955
59191;3129,018458;5,279165231
59192;1294,663117;3,820336567
59193;598,9690209;11,40426311
59194;1330,206928;9,451249135
59195;2113,402117;4,171758679
59196;271,9147231;0,933720477
59197;704,9918336;2,687893897
59198;456,7213993;3,038358392
59199;555,9854847;6,942999541
59200;4979,284695;6,254369419
59201;1535,995457;4,855480189
59202;458,5883659;3,148228517
59203;9303,713103;5,47363775
59204;3352,372339;3,652801127
59205;4080,125438;4,710080734
59206;320,0609697;7,035446146
59207;671,3500042;3,671296073
59208;2120,685826;3,069722027
59209;872,0701792;5,251430225
59210;6218,488436;4,427996597
59211;447,0145605;4,020287534
59212;1121,864426;3,516737667
59213;954,0539413;6,475219636
59214;360,2274104;3,808673466
59215;337,4527932;3,044266546
59216;1318,842787;4,537357673
59217;661,8477857;3,397210992
59218;17570,33001;3,198256955
59219;2431,523197;5,395065036
59220;2121,673508;3,883540415
59221;490,9497995;3,704890892
59222;1830,062763;2,399609697
59223;6741,563883;3,113242263
59224;1451,612701;3,790796056
59225;5330,73598;3,685523973
59226;1428,168017;4,003546765
59227;566,0454926;4,187364071
59228;5232,791947;4,416000794
59229;1041,997477;4,063739559
59230;412,8307653;3,020639106
59231;370,2402061;3,838223277
59232;5709,315639;7,689992618
59233;267,9103109;3,912969537
59234;914,4709157;5,004031334
59236;1604,846485;2,52698917
59237;5503,251682;3,096353447
59238;124,9421452;5,484010725
59239;517,5564676;3,546156882
59240;679,9179811;3,313010899
59241;1248,351572;2,924747763
59242;1734,784329;4,511241277
59243;545,0517817;4,754332943
59244;1504,648439;4,953583588
59246;11868,76439;3,530508239
59247;2269,150306;5,838180983
59249;360,7086759;2,995118563
59250;2405,983069;4,776225264
59251;7375,481038;4,915632662
59252;889,4900491;3,334585212
59253;539,2883162;3,085963156
59254;3290,352167;4,65395358
59255;952,2348865;5,398436772
59256;2492,105595;3,972604304
59257;502,1768714;3,429417204
59258;4083,851614;3,676588554
59259;1759,872446;3,502906585
59260;2044,953141;3,674476262
59261;1072,224315;4,303299549
59262;761,7044127;1,332174154
59263;2259,505546;3,152013285
59264;3978,047984;4,455374235
59265;300,0180491;4,547760273
59266;5478,525778;4,283453378
59267;1454,983756;3,834384621
59268;495,7743576;4,001323277
59269;21522,18739;3,943151036
59270;5071,952689;2,307960813
59271;10926,354;2,819159204
59272;463,2391404;4,278575849
59273;1316,86951;3,662839247
59274;4712,244007;3,634577577
59275;327,2549672;1,219214756
59276;4280,88407;10,01096581
59277;20034,43273;2,592178315
59278;799,8065093;2,589211899
59279;1203,122786;3,491509444
59280;372,2956561;3,479684236
59281;584,6151644;3,958262663
59282;3738,504883;4,249260654
59283;2740,127788;4,059877137
59284;14580,42127;4,893949132
59285;203,5044845;4,322215643
59286;2295,182122;5,16100243
59287;1539,213928;2,648695968
59288;390,0760262;4,2375668
59289;14197,11446;3,808268574
59290;3095,861645;4,097363175
59291;1451,37798;3,401641231
59292;310,8466565;3,551608957
59293;21586,7741;3,52172309
59294;336,0626744;3,439160325
59295;1913,078752;4,354848763
59296;18222,59097;6,449128934
59297;562,3177432;2,987331551
59299;4232,666321;3,595754299
59300;4010,441558;5,028709449
59301;2326,825214;5,296431003
59302;407,9887543;3,427088888
59303;1582,372343;4,251451095
59304;305,7597921;1,544294717
59305;866,7401642;2,961156725
59306;932,8730042;4,088322461
59307;4035,804393;1,90188388
59308;840,3639248;1,740103347
59309;513,0646578;4,295736016
59310;823,8919429;3,846280355
59311;1387,910425;5,092684924
59312;3394,332678;3,819346769
59313;853,0237147;3,260086291
59314;3384,651119;5,327056572
59315;7563,54229;5,386556583
59316;960,0236278;2,781969827
59317;3287,865835;3,773355676
59318;1533,473531;7,049798277
59319;747,5302101;4,964012756
59320;3236,468747;5,137620941
59321;1116,068394;6,088214632
59322;10030,33223;3,014159686
59323;877,8050039;3,740238729
59324;1075,479633;2,189608737
59325;6374,414442;4,711192206
59326;27493,4558;5,869152241
59327;5289,532911;4,253749411
59328;2380,977161;4,851831348
59329;3532,240825;3,74629959
59330;1803,833245;4,15260433
59331;256,6593421;4,547033285
59332;1671,396731;5,175222255
59333;2801,675557;4,573872637
59334;1359,96226;2,714428564
59335;661,5027461;3,486137786
59336;618,1886755;3,145866385
59337;9629,095641;4,368438654
59338;4399,923929;3,198457242
59339;425,0499608;3,330811098
59340;239,530792;2,771078705
59341;7823,554078;8,633426196
59342;2409,864523;3,513543377
59343;2421,64049;4,036587144
59344;3060,540346;9,461051854
59345;522,9054775;3,786860284
59346;1323,148657;4,989156343
59347;1842,52293;3,940505587
59348;208685,4885;6,02635722
59349;565,5418244;4,553069773
59350;8377,461139;3,297984756
59351;373,2496819;3,530991269
59352;762,3989865;4,339351603
59353;2310,009293;3,529301625
59354;2065,428961;4,24952985
59356;1160,723968;3,343701006
59357;5993,82039;3,433656221
59358;20957,08014;3,477685772
59359;3733,354937;5,500797588
59360;950,2186212;3,632811475
59361;841,6269538;3,793637652
59363;6229,953683;4,336902425
59364;724,9948069;4,186794611
59365;12877,48111;4,288672997
59366;20465,08856;4,688707036
59367;4155,055693;4,063685124
59368;753,9995568;3,167804789
59369;634,8772861;5,432962525
59370;516,2225133;3,406252893
59371;473,729845;4,764425835
59372;4525,844921;4,9970871
59374;1864,598542;4,405548445
59375;38767,30838;5,742102292
59377;704,3676651;3,468483687
59378;813,0589627;4,190634892
59379;1409,128106;4,206240423
59381;12026,96531;6,687559839
59382;1450,779784;4,111868115
59383;2730,552632;3,903796881
59384;9942,506751;8,329990859
59385;1851,444686;3,157164557
59386;1952,123984;4,471292509
59387;2657,830166;4,355089982
59388;4099,076107;3,342395019
59389;873,4507401;3,546051696
59390;29664,80916;4,26539713
59391;985,5602434;3,663619392
59392;373,282365;5,133840897
59393;307,3005903;3,495566502
59394;676,6121753;3,611653809
59395;600,1953538;2,360563919
59396;2957,756598;3,931786759
59397;1017,728189;5,112229354
59398;9454,37917;4,283748576
59399;2289,054254;6,344874797
59400;773,3435339;2,638611921
59401;702,4983496;5,391786958
